caption,filepath,uuid_clean
"Pannychia exhibits elongated, translucent polyps with feathery tentacles, resting on a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/0e344f98-b318-4d4b-951d-fe560e85fbb9_original_jpg.rf.c9b4773a53cd12cec20fd283faa6eebb.jpg,0e344f98-b318-4d4b-951d-fe560e85fbb9
"Hymenaster exhibits a pink, soft-bodied morphology with a rough texture, resting on a substrate of dark basaltic rock.",src/data/Fathomnet-by-Phylum-2/train/images/e2498cb3-1430-4a4b-b5ab-8ac1f3632e15_original_jpg.rf.ee5a1f5bd80493ba7e1d9610fbef352c.jpg,e2498cb3-1430-4a4b-b5ab-8ac1f3632e15
"Zoroasteridae exhibit a star-shaped morphology with a rough texture, while Coryphaenoides display elongated bodies; substrate consists of fine sediment with scattered rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/fd46af03-260d-4b2a-8d54-eea727262429_original_jpg.rf.263e4d0d04bb3a0c7ac7d8f8c1535c9b.jpg,fd46af03-260d-4b2a-8d54-eea727262429
"Coryphaenoides exhibits an elongated, streamlined body with a dark coloration, resting on a soft, sedimentary substrate.",src/data/Fathomnet-by-Phylum-2/train/images/48f8a004-973f-44c4-aad7-58069b156a0d_original_jpg.rf.90d3f4f3a7b3793ee817ce198fe93d98.jpg,48f8a004-973f-44c4-aad7-58069b156a0d
"Cystechinus giganteus exhibits a globular shape, mottled gray coloration, rough texture, and resides on a rocky substrate at 1503.54 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/4caf2603-ce84-40e4-b44c-b2a78b07058d_original_jpg.rf.4e264097e2bbe21bc8f027c79c3ae4c5.jpg,4caf2603-ce84-40e4-b44c-b2a78b07058d
"Munnopsidae exhibit elongated, flattened bodies with a smooth, dark exoskeleton, residing on a rocky substrate characterized by fissured basalt.",src/data/Fathomnet-by-Phylum-2/train/images/56d75631-464f-46b7-8d47-2269a557dbf3_original_jpg.rf.8d2c5424376319ddba8d4aedec7d2ed9.jpg,56d75631-464f-46b7-8d47-2269a557dbf3
"Synallactes exhibit elongated, cylindrical bodies with a smooth, dark coloration, resting on a substrate of coarse, uneven basaltic rock.",src/data/Fathomnet-by-Phylum-2/train/images/7e8d4feb-e26a-4d9c-9246-cfe369da2a74_original_jpg.rf.a2be55f54790d277e89c690801cb9b7e.jpg,7e8d4feb-e26a-4d9c-9246-cfe369da2a74
"Antimora microlepis exhibits an elongated, streamlined body with a silvery-gray coloration, resting on a rugged, rocky substrate at 2358.3 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/d3657b60-e7e2-4b67-b3cf-f180958ed243_original_jpg.rf.f46330162bf7a7d8a1c22ce18c67ab90.jpg,d3657b60-e7e2-4b67-b3cf-f180958ed243
"Poralia rufescens exhibits a bell-shaped, translucent body with a reddish hue, floating above a soft sediment substrate at 825.09 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/4508d313-082c-4c4d-b981-b6d0f194ef1f_original_jpg.rf.785907f7478eb8b14fdc9fbbf8ac2c3b.jpg,4508d313-082c-4c4d-b981-b6d0f194ef1f
"Keratoisis exhibits a branching, coral-like morphology with a pale color and a rough texture, anchored to a rocky substrate at 1561.0m depth.",src/data/Fathomnet-by-Phylum-2/train/images/248a60f7-057e-420a-9078-9a8432a0addb_original_jpg.rf.04ba31ca74f2172f20b0b047518fd391.jpg,248a60f7-057e-420a-9078-9a8432a0addb
"Bathyraja abyssicola exhibits a flattened, disc-like shape with a grayish-brown coloration and smooth texture, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/7e63d3ea-9f79-4732-a64d-a953e1f32891_original_jpg.rf.750c3f4ad93ca2765c00d697a9201e35.jpg,7e63d3ea-9f79-4732-a64d-a953e1f32891
"Bathyraja spinosissima exhibits a flattened, disc-like body with a pale coloration and rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/56fde1a6-b7e3-4c19-8af6-0306aca24144_original_jpg.rf.c41480099c1550cb4c0d66dd3a9af787.jpg,56fde1a6-b7e3-4c19-8af6-0306aca24144
"The polypropylene line is yellow, flexible, and smooth, while the drawer is black, rigid, and textured, resting on a rough basalt substrate.",src/data/Fathomnet-by-Phylum-2/train/images/024b57e3-3fe4-44e2-8ca1-d5887632c162_original_jpg.rf.534b7a4d8ac7d01d54081dd502dbefb3.jpg,024b57e3-3fe4-44e2-8ca1-d5887632c162
"Zoantharia exhibit branching, cylindrical polyps with a pale coloration and a soft, textured surface, anchored on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/81382796-651f-4bb9-84c1-8c22e50bdeed_original_jpg.rf.a5efd0bdcc100462ed9c1cacd0817cdb.jpg,81382796-651f-4bb9-84c1-8c22e50bdeed
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a mottled gray coloration, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/7537b6ae-24f6-4440-9c6b-fcb95832fd0d_original_jpg.rf.d2f7463ca135e7498d81a88344b7a243.jpg,7537b6ae-24f6-4440-9c6b-fcb95832fd0d
"Pteraster exhibits a star-shaped, pale body with a smooth texture, resting on a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/0e6ef718-a560-4e33-948a-9e37c909a67c_original_jpg.rf.a97d75cf4da5597640ef89377d12f77b.jpg,0e6ef718-a560-4e33-948a-9e37c909a67c
"The manipulator features metallic chelipeds grasping a sandy substrate with scattered pebbles, while Cystechinus giganteus exhibits a pale, textured test on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/88bbf764-5a3d-4a8c-bb18-dbf2b7716208_original_jpg.rf.4e6baf985c4ed79add1e5a9fc721540f.jpg,88bbf764-5a3d-4a8c-bb18-dbf2b7716208
"Bathyraja spinosissima exhibits a flattened, disc-like shape with a grayish coloration and rough texture, resting on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bf3bc9a7-d11d-4a9a-9e4b-16ac2169e9fd_original_jpg.rf.0d7705f3fef586f1bce6855a09e66e52.jpg,bf3bc9a7-d11d-4a9a-9e4b-16ac2169e9fd
"Pannychia exhibits a cylindrical shape with a pale coloration, smooth texture, and resides on a soft sediment substrate at 1468.07 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/1d66350e-5479-44b3-96c4-7d8ed33e6639_original_jpg.rf.dd5b391661c3edb6ddfc0deddd2eecd2.jpg,1d66350e-5479-44b3-96c4-7d8ed33e6639
"Asteroidea exhibits a pentamerous body plan with rough texture and muted coloration, while Coryphaenoides displays an elongated, streamlined shape against a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d4d8c9f3-fc3c-479a-8f5a-ac10521fbabd_original_jpg.rf.038e0978f61b4498ca968e7eb2e64e2d.jpg,d4d8c9f3-fc3c-479a-8f5a-ac10521fbabd
"Hymenaster exhibits a pink, soft-bodied morphology with a rough texture, residing on a basaltic rock substrate at 2387.02 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/4acd0930-32c2-403b-917f-050f37a5c04c_original_jpg.rf.8b83bab373da5a7704d52c1b3b13ee41.jpg,4acd0930-32c2-403b-917f-050f37a5c04c
"Antimora microlepis exhibits a streamlined, elongated body with a dark gray coloration and smooth texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a83efd1c-3142-41f9-9e1e-8389ef953017_original_jpg.rf.b90997a1d70598a13766ad8addd6f320.jpg,a83efd1c-3142-41f9-9e1e-8389ef953017
"Synallactes exhibit elongated, cylindrical bodies with a smooth, dark coloration, resting on a substrate of rocky outcrops interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/57e7e0a0-4e48-41cc-b444-25c7b5e620c8_original_jpg.rf.04f62aa919fee64f6f82c9b23fb4a391.jpg,57e7e0a0-4e48-41cc-b444-25c7b5e620c8
"Swima bombiviridis exhibits a star-shaped, pale body with smooth texture, while Pteraster displays a robust, irregular form; both are on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/df799c77-f0a8-49e6-bf55-bd461df39bd4_original_jpg.rf.d60f1ad82ecbc2716fab432c060179a2.jpg,df799c77-f0a8-49e6-bf55-bd461df39bd4
"Opisthoteuthis cf. californiana exhibits a rounded, soft-bodied morphology with a reddish-brown color and smooth texture, resting on a sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ad7ffee7-c8c3-4277-a396-7a6296019944_original_jpg.rf.07780d21e4e3ad29c2b06316360a88c0.jpg,ad7ffee7-c8c3-4277-a396-7a6296019944
"Munnopsidae exhibit a flattened, elongated shape with a smooth, often pale coloration, residing on rocky substrate at a depth of 2355.0m.",src/data/Fathomnet-by-Phylum-2/train/images/01f4b828-a8b8-413a-81fb-018fafe28074_original_jpg.rf.c8642549d30d35c55dc2f306c8e411a4.jpg,01f4b828-a8b8-413a-81fb-018fafe28074
"Isopoda exhibit a dorsally flattened, elongated body with a rough texture, camouflaged against a substrate of rocky, uneven sediment.",src/data/Fathomnet-by-Phylum-2/train/images/53188c63-a6f6-44ea-9043-1224317e4f4b_original_jpg.rf.6a353178ca70a5c900f687d1c9b66f28.jpg,53188c63-a6f6-44ea-9043-1224317e4f4b
"Bathyraja microtrachys exhibits a flattened, disc-shaped body with a mottled brown coloration, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/3bbed6ab-617b-4fa0-9b89-07bf1f242bd0_original_jpg.rf.9d2c32b73b3a7e45d20538fe47e1f878.jpg,3bbed6ab-617b-4fa0-9b89-07bf1f242bd0
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and rough texture, resting on rocky substrate at depth.",src/data/Fathomnet-by-Phylum-2/train/images/eb185e47-3ee0-4ca8-aba1-522bff86429f_original_jpg.rf.52b7610ca0454841d09ac460cb8aa9e1.jpg,eb185e47-3ee0-4ca8-aba1-522bff86429f
"Coryphaenoides exhibit elongated, streamlined bodies with a silvery-gray coloration, resting on a substrate of rocky sediment interspersed with coarse gravel.",src/data/Fathomnet-by-Phylum-2/train/images/46563a77-107a-4795-8aa8-10584abbb2e4_original_jpg.rf.9a17e8d281dcb28f7e19db00a7bd51aa.jpg,46563a77-107a-4795-8aa8-10584abbb2e4
"Synallactes exhibit elongated, cylindrical bodies with a smooth, gelatinous texture, displaying a pale coloration against a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/46c88442-5c0c-49f7-851b-6e198cf53f35_original_jpg.rf.5e79d4d037485dfbc007fa21b115c353.jpg,46c88442-5c0c-49f7-851b-6e198cf53f35
"Synallactes exhibit elongated, cylindrical bodies with a smooth texture, displaying a muted coloration against a substrate of irregular basaltic rock and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/d0f70369-b620-4218-881f-b0774b844252_original_jpg.rf.7cc5e1351d735a9ec2aeac3f5c8c34a1.jpg,d0f70369-b620-4218-881f-b0774b844252
"Bathyraja abyssicola exhibits a flattened, disc-like body with a grayish-brown coloration and smooth texture, resting on a sandy substrate.",src/data/Fathomnet-by-Phylum-2/train/images/ebaab37a-a3a0-4354-87a6-904ce1f16b2b_original_jpg.rf.757b7421a848f8efe521ef88fbcd8183.jpg,ebaab37a-a3a0-4354-87a6-904ce1f16b2b
"Chionoecetes tanneri exhibits a robust, oval carapace with a mottled brown coloration and rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/fd008e42-e8b8-4b55-9d23-4e23b9d9e2ca_original_jpg.rf.09af4df30cdddf2fee49b8d8ecc7345a.jpg,fd008e42-e8b8-4b55-9d23-4e23b9d9e2ca
"Asteroidea exhibit a star-shaped morphology with rough texture, while Actiniaria display cylindrical polyps; substrate consists of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/65fa4c47-9603-4308-aa42-01f5a086678f_original_jpg.rf.5e636f255e12b61311a98ad8e0fcfc96.jpg,65fa4c47-9603-4308-aa42-01f5a086678f
"Paragorgia arborea exhibits a branching, tree-like morphology with a pink hue and a textured surface, anchored to rocky substrate at depth.",src/data/Fathomnet-by-Phylum-2/train/images/86408189-0ffa-48e9-b27a-18af0413d805_original_jpg.rf.612ab60d4a6cd3c949d3b811d7745ac4.jpg,86408189-0ffa-48e9-b27a-18af0413d805
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on soft sediment at depth.",src/data/Fathomnet-by-Phylum-2/train/images/19b1a75c-511c-413e-85cc-65c7957af717_original_jpg.rf.bf9af64a8c585710c3a06a54e63a4868.jpg,19b1a75c-511c-413e-85cc-65c7957af717
"Synallactes exhibit elongated, cylindrical bodies with a smooth, pale coloration, resting on a substrate of coarse sediment and fragmented rock at 2400.75m depth.",src/data/Fathomnet-by-Phylum-2/train/images/566da252-c5b0-4857-900f-2626b9782cd8_original_jpg.rf.7fdf0ece6b2a0b475e70447ec7fdb15e.jpg,566da252-c5b0-4857-900f-2626b9782cd8
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a mottled gray coloration and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bb5367f5-0bf3-4998-a25c-ae6d72044cdd_original_jpg.rf.44999d572cd08c6f9cac3ccb8e2ec8f1.jpg,bb5367f5-0bf3-4998-a25c-ae6d72044cdd
"Antimora microlepis exhibits an elongated, streamlined body with a silvery-gray coloration, resting on a rugged, rocky substrate at significant depth.",src/data/Fathomnet-by-Phylum-2/train/images/de4b3cb3-3aff-474d-8fc4-1a356a81da3f_original_jpg.rf.b26051cf641086ec496ea2dd9c5b0bf6.jpg,de4b3cb3-3aff-474d-8fc4-1a356a81da3f
"Ceriantharia exhibit cylindrical, elongated polyps with a reddish-brown hue, anchored in a rocky substrate interspersed with sediment and encrusting organisms.",src/data/Fathomnet-by-Phylum-2/train/images/8e7f5a54-bbcc-4d26-8c30-e000df68f955_original_jpg.rf.02a1052ac71fca0965771d29ad0d86ed.jpg,8e7f5a54-bbcc-4d26-8c30-e000df68f955
"Synallactes exhibit elongated, soft-bodied forms with a pale coloration, resting on a substrate of smooth, rounded boulders and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4691de51-2cf2-4b2f-8d1f-0b694005565a_original_jpg.rf.28f84ef39f3152d19834ccbe7e841102.jpg,4691de51-2cf2-4b2f-8d1f-0b694005565a
"Ophiuroidea exhibit a central disc with elongated arms, displaying a mottled coloration and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f727209f-3b4c-49e9-ac26-f744a4cbe2d8_original_jpg.rf.22653c5c18e5f32f357806fb0603a928.jpg,f727209f-3b4c-49e9-ac26-f744a4cbe2d8
"Synallactidae exhibit elongated, cylindrical bodies with a smooth texture, displaying muted brown hues against a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/62bdd8ba-e6a0-4890-8c95-08bbeca303f6_original_jpg.rf.e9d6b2ead952560a7072b5c0c33f2d72.jpg,62bdd8ba-e6a0-4890-8c95-08bbeca303f6
"Munnopsidae exhibit elongated, flattened bodies with a smooth texture, displaying muted colors against a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/d8ab250e-0086-45ae-93ae-1694ebb9f560_original_jpg.rf.8cea6dded21ae5fd41d86a17c7e5eb7e.jpg,d8ab250e-0086-45ae-93ae-1694ebb9f560
"Cystechinus giganteus exhibits a rounded, spiny morphology with a pale coloration, resting on a soft sediment substrate at 1544.54 meters depth.",src/data/Fathomnet-by-Phylum-2/train/images/3309ac00-6d03-4781-bd48-e9195341e17e_original_jpg.rf.445bea31fe19321e127f5ba40122e172.jpg,3309ac00-6d03-4781-bd48-e9195341e17e
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale gray coloration, resting on a soft, sedimentary substrate with distinct linear patterns.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_original_jpg.rf.d12021cb2c9c575371b9b0db736384eb.jpg,2bac7530-2e39-4547-a5ab-db12c0076ad6
"Bathyraja spinosissima exhibits a flattened, disc-like body with a pale coloration and rough texture, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/6b4f0660-d7ad-4e96-a7c3-3d893f5e660c_original_jpg.rf.f6dada40347b30927c722ba47381969e.jpg,6b4f0660-d7ad-4e96-a7c3-3d893f5e660c
"Opisthoteuthis cf. californiana exhibits a bulbous body, soft texture, pale pink coloration, and is likely hovering above a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6_original_jpg.rf.e65e60895b46e8999bf079456647b98f.jpg,f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6
"Synallactes exhibit elongated, cylindrical bodies with a pale coloration, textured skin, and inhabit a substrate of rugged, uneven rock formations.",src/data/Fathomnet-by-Phylum-2/train/images/2d0a7146-59d9-46dc-bd6c-9947825bad0d_original_jpg.rf.08aecfd92e159a16717c18ffb4f4214d.jpg,2d0a7146-59d9-46dc-bd6c-9947825bad0d
"Chrysogorgia pinnata exhibits a branching, tree-like morphology with white polyps, while the substrate consists of rocky outcrops and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_original_jpg.rf.781df99cc98e7b9d02aca8f11cdc81fd.jpg,cec69846-3cd6-4811-9b86-92f1186f5f79
"Antimora microlepis exhibits an elongated, streamlined body with a silvery hue, resting on a rocky substrate characterized by smooth, undulating surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/d569f03e-3a28-42bb-b02c-e839c615895c_original_jpg.rf.d992032ab78fbc1e85202827ab14b23a.jpg,d569f03e-3a28-42bb-b02c-e839c615895c
"Ceriantharia exhibit elongated, cylindrical polyps with a brownish hue and a soft, textured surface, anchored to a rocky substrate scattered with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/47c9f848-c697-4d15-b899-4a64a987cf53_original_jpg.rf.1ee6b4985f971444f25128fb66a8df72.jpg,47c9f848-c697-4d15-b899-4a64a987cf53
"Cystechinus giganteus exhibits a globular, pale body with a smooth texture, resting on a substrate of fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/0064284a-99a0-4ad2-b607-828fe49e4b39_original_jpg.rf.4d95b84a0965b969215334dcce76ecfd.jpg,0064284a-99a0-4ad2-b607-828fe49e4b39
"Antimora microlepis exhibits an elongated, streamlined body with a dark brown coloration and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/1ed3fe06-cfd9-4375-8021-650112160a2b_original_jpg.rf.9b3aef7378e052697f852cb6fbc08463.jpg,1ed3fe06-cfd9-4375-8021-650112160a2b
"Peniagone exhibits a slender, elongated body with a translucent, gelatinous texture, hovering above a rocky substrate at 2420.98 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/2b23a3a6-5b75-413f-bc81-c4b5f3dda71b_original_jpg.rf.447e1bed945e97244c8a93b1101b72ff.jpg,2b23a3a6-5b75-413f-bc81-c4b5f3dda71b
"Regadrella exhibits a cylindrical, porous structure with a pale color, while Munidopsis displays a robust, spiny morphology on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/b8003654-ef7e-4265-8e4d-b5d03cb0b9b4_original_jpg.rf.8b3b44f03ac879dbc3722c6b192657ab.jpg,b8003654-ef7e-4265-8e4d-b5d03cb0b9b4
"Coryphaenoides exhibits an elongated, streamlined body with a pale coloration, gliding over a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/7c445f62-8f62-4cf5-a519-4f3a21c40f84_original_jpg.rf.1bcd734e21208c0240420d64f9258d8f.jpg,7c445f62-8f62-4cf5-a519-4f3a21c40f84
"Hymenaster exhibits a star-shaped morphology with a pale coloration and rough texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/409c6b1d-9dc8-42a4-b4d6-6a8d792d3b77_original_jpg.rf.a50dc1b51066913d33cdbc4fbb095100.jpg,409c6b1d-9dc8-42a4-b4d6-6a8d792d3b77
"Antimora microlepis exhibits an elongated, streamlined body with a dark brown coloration and smooth texture, resting on a rugged volcanic substrate.",src/data/Fathomnet-by-Phylum-2/train/images/0119ae5f-0b36-48c1-875a-bb37907cec57_original_jpg.rf.48d3f642aba7f3e402aa80d7a3a01134.jpg,0119ae5f-0b36-48c1-875a-bb37907cec57
"Synallactes exhibit elongated, cylindrical bodies with a smooth texture, displaying muted brown hues against a substrate of irregular basaltic rocks and coarse sediment.",src/data/Fathomnet-by-Phylum-2/train/images/9e2514d3-0f76-4e48-85f6-f1f945b1037f_original_jpg.rf.17c274c5092da407855197500395f7d2.jpg,9e2514d3-0f76-4e48-85f6-f1f945b1037f
"Asellota exhibit a flattened, elongated body with a granular texture, blending grayish tones against a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/12aaac9b-28bc-40a0-aa29-b3627c84711e_original_jpg.rf.4bd82ca6311c05d2d2a44c316ea70260.jpg,12aaac9b-28bc-40a0-aa29-b3627c84711e
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale coloration, resting on a substrate of coarse volcanic rock and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e9038dba-e9a1-450f-a565-fde01e5c3504_original_jpg.rf.4d30a2559508fa8253a063a614bc7a20.jpg,e9038dba-e9a1-450f-a565-fde01e5c3504
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale coloration, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/ff05eb9a-7cfa-4869-b995-b62ce7ad2c42_original_jpg.rf.b3407f0c151c6ca9dc19831309e58ce4.jpg,ff05eb9a-7cfa-4869-b995-b62ce7ad2c42
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale coloration and smooth texture, resting on a soft, sedimentary substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a4ecf41d-2a97-438f-9dbf-fff633560f43_original_jpg.rf.6aa7d5fbe83f8709beb398c3179641c1.jpg,a4ecf41d-2a97-438f-9dbf-fff633560f43
"Coryphaenoides exhibits an elongated, streamlined body with a bluish-gray coloration, textured skin, and is situated over a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/45f8e621-4357-4a62-b3de-c6bb997d8b88_original_jpg.rf.6f4945fff9cdba52a4df43074ccf86aa.jpg,45f8e621-4357-4a62-b3de-c6bb997d8b88
"Holothuroidea exhibit elongated, soft-bodied forms with a leathery texture, while Ophiuroidea display a star-like shape with articulated arms, both on rocky sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/d5cea595-a653-4ebd-9d54-752ea1530b74_original_jpg.rf.947df779db7c789b23d0c15eb503fc82.jpg,d5cea595-a653-4ebd-9d54-752ea1530b74
"Paulasterias mcclaini exhibits a robust, irregular shape with a rough texture, while Ophiuroidea displays slender, flexible arms; both inhabit a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/74557982-8aaa-4ecb-a8f0-0348a26dc4bf_original_jpg.rf.224315c1315b44abbae4d6cd5e6dbc47.jpg,74557982-8aaa-4ecb-a8f0-0348a26dc4bf
"Paragorgia arborea exhibits a branching, tree-like morphology with a pink hue, textured surface, anchored to rocky substrate at 2129.66 m depth.",src/data/Fathomnet-by-Phylum-2/train/images/4e07dacc-7fe1-4573-82a4-bc30418243b0_original_jpg.rf.8e7bc24f70bd0375b9cc3e91ba6a0827.jpg,4e07dacc-7fe1-4573-82a4-bc30418243b0
"Pteraster exhibits a pentagonal shape with a pinkish hue and rough, tuberculate texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/1ba6b4bd-f70c-4d88-822f-0edf2050fe5b_original_jpg.rf.6e3ef8327e53e2627be726d3103532d3.jpg,1ba6b4bd-f70c-4d88-822f-0edf2050fe5b
"Antimora microlepis exhibits an elongated, streamlined body with a silvery hue and smooth texture, resting on a mixed substrate of fine sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/dfaa4b8b-c560-4510-b3bc-459a6aac378d_original_jpg.rf.99d2a09c51d3070f58fa974030cdb7a2.jpg,dfaa4b8b-c560-4510-b3bc-459a6aac378d
"Antimora microlepis exhibits an elongated, streamlined body with a dark coloration, resting on soft sediment substrate at 2267.82m depth.",src/data/Fathomnet-by-Phylum-2/train/images/dd3280cc-2814-473b-995f-81208b690843_original_jpg.rf.d6305cdf4b6abddb24b9ea1f17974cbd.jpg,dd3280cc-2814-473b-995f-81208b690843
"Synallactes exhibit elongated, soft-bodied morphology with a pale coloration, resting on a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/758ce344-a780-4dbf-988c-2d63a06b4dc2_original_jpg.rf.08f55835e148f1b214a41b590efd3466.jpg,758ce344-a780-4dbf-988c-2d63a06b4dc2
"Antimora microlepis exhibits an elongated, streamlined body with a silvery hue, resting on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/f5b67889-4ca9-4f97-b9ec-a12eeb33955b_original_jpg.rf.17e73d5a90735796cdf6b4b861b2e655.jpg,f5b67889-4ca9-4f97-b9ec-a12eeb33955b
"Antimora microlepis exhibits an elongated, streamlined body with a dark brown coloration, resting on a rocky substrate covered in fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4a4deb91-5e33-4766-bf14-d419d764e2aa_original_jpg.rf.6229766c6b1af398b7d26e3ef766ab76.jpg,4a4deb91-5e33-4766-bf14-d419d764e2aa
"Bathyraja spinosissima exhibits a flattened, disc-shaped body with a pale coloration and smooth texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f8091391-0176-4476-800b-4fa675e9db95_original_jpg.rf.4c2ef72da0532b9c62545c3e4891270a.jpg,f8091391-0176-4476-800b-4fa675e9db95
"Psychrolutes phrictus exhibits a gelatinous, rounded body with a pale gray coloration and smooth texture, resting on a substrate of irregular, dark sedimentary rocks.",src/data/Fathomnet-by-Phylum-2/train/images/a28a684e-a2da-4139-a5ec-d51a3dcab2ce_original_jpg.rf.4a4aa940122d81aa65968f5c9c1b1231.jpg,a28a684e-a2da-4139-a5ec-d51a3dcab2ce
"Poralia rufescens exhibits a bell-shaped, reddish-orange medusa with a smooth texture, suspended above a rugged, sedimentary rock substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2e27fdce-fac6-4271-8d2e-114f50d1d354_original_jpg.rf.a6e35926ec1c04f6196b811cb92a8772.jpg,2e27fdce-fac6-4271-8d2e-114f50d1d354
"Ophiuroidea exhibit a central disc with slender, flexible arms, typically pale in color, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/1dd8a3f7-cbd5-460e-b9cf-9c945db23b0f_original_jpg.rf.bd05ca88fa761983344a7e9706f3a9fb.jpg,1dd8a3f7-cbd5-460e-b9cf-9c945db23b0f
"Paragorgia arborea exhibits a branching, tree-like morphology with a pink hue and a soft, flexible texture, anchored on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cc84cea7-1771-4025-8978-c076f26baf5d_original_jpg.rf.5031fa34777576a140ea963da6eb55ca.jpg,cc84cea7-1771-4025-8978-c076f26baf5d
"Munidopsis exhibits a robust, elongated body with a smooth, pale exoskeleton, while Caulophacus is characterized by a bulbous, translucent shape; both inhabit a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/974e8451-dcc3-4892-befd-e8b1d8bfd8fe_original_jpg.rf.9acd933e9094ed830c53aa4e5e94cfcb.jpg,974e8451-dcc3-4892-befd-e8b1d8bfd8fe
